step, traffic_light                                             , rl_action, final_action, intervened, region      , reason             , regional_queues                                                                                   , remaining_steps                                                               , active_regions
 251, cluster_1016185040_1016195865_9372174234_9372174235       ,         1,            0, True      , First_Agent , queue=1249.0 >= 200, "First_Agent:1249.0,Second_Agent:1249.0,Third_Agent:1249.0,Fourth_Agent:1249.0,Fifth_Agent:1249.0", "First_Agent:5,Second_Agent:10,Third_Agent:5,Fourth_Agent:5,Fifth_Agent:5"    , First_Agent
 251, cluster_1016185522_1016193644_5237321232_5921362889_#1more,         1,            0, True      , Third_Agent , queue=1249.0 >= 200, "First_Agent:1249.0,Second_Agent:1249.0,Third_Agent:1249.0,Fourth_Agent:1249.0,Fifth_Agent:1249.0", "First_Agent:5,Second_Agent:10,Third_Agent:5,Fourth_Agent:5,Fifth_Agent:5"    , Third_Agent
 251, cluster_1016189230_1016195084_5921362584_9371895544       ,         1,            0, True      , Third_Agent , queue=1249.0 >= 200, "First_Agent:1249.0,Second_Agent:1249.0,Third_Agent:1249.0,Fourth_Agent:1249.0,Fifth_Agent:1249.0", "First_Agent:5,Second_Agent:10,Third_Agent:5,Fourth_Agent:5,Fifth_Agent:5"    , Third_Agent
 251, cluster_1016191445_1016199645                             ,         1,            0, True      , First_Agent , queue=1249.0 >= 200, "First_Agent:1249.0,Second_Agent:1249.0,Third_Agent:1249.0,Fourth_Agent:1249.0,Fifth_Agent:1249.0", "First_Agent:5,Second_Agent:10,Third_Agent:5,Fourth_Agent:5,Fifth_Agent:5"    , First_Agent
 251, cluster_1016191702_1016195035                             ,         1,            0, True      , Fourth_Agent, queue=1249.0 >= 200, "First_Agent:1249.0,Second_Agent:1249.0,Third_Agent:1249.0,Fourth_Agent:1249.0,Fifth_Agent:1249.0", "First_Agent:5,Second_Agent:10,Third_Agent:5,Fourth_Agent:5,Fifth_Agent:5"    , Fourth_Agent
 251, cluster_1016191801_1016199119                             ,         0,            0, True      , Fourth_Agent, queue=1249.0 >= 200, "First_Agent:1249.0,Second_Agent:1249.0,Third_Agent:1249.0,Fourth_Agent:1249.0,Fifth_Agent:1249.0", "First_Agent:5,Second_Agent:10,Third_Agent:5,Fourth_Agent:5,Fifth_Agent:5"    , Fourth_Agent
 251, cluster_1016192514_4084049672_5921362888                  ,         1,            0, True      , Third_Agent , queue=1249.0 >= 200, "First_Agent:1249.0,Second_Agent:1249.0,Third_Agent:1249.0,Fourth_Agent:1249.0,Fifth_Agent:1249.0", "First_Agent:5,Second_Agent:10,Third_Agent:5,Fourth_Agent:5,Fifth_Agent:5"    , Third_Agent
 252, 1016184376                                                ,         1,            0, True      , Second_Agent, queue=13.0 >= 200  , "First_Agent:1788.0,Second_Agent:13.0,Third_Agent:1788.0,Fourth_Agent:1788.0,Fifth_Agent:1788.0"  , "First_Agent:5,Second_Agent:9,Third_Agent:5,Fourth_Agent:5,Fifth_Agent:5"     , Second_Agent
 252, 5237321225                                                ,         1,            0, True      , First_Agent , queue=1788.0 >= 200, "First_Agent:1788.0,Second_Agent:13.0,Third_Agent:1788.0,Fourth_Agent:1788.0,Fifth_Agent:1788.0"  , "First_Agent:5,Second_Agent:9,Third_Agent:5,Fourth_Agent:5,Fifth_Agent:5"     , First_Agent
 252, GS_cluster_1016191643_1016191860_1016192269_1016198634    ,         1,            0, True      , Fifth_Agent , queue=1788.0 >= 200, "First_Agent:1788.0,Second_Agent:13.0,Third_Agent:1788.0,Fourth_Agent:1788.0,Fifth_Agent:1788.0"  , "First_Agent:5,Second_Agent:9,Third_Agent:5,Fourth_Agent:5,Fifth_Agent:5"     , Fifth_Agent
 252, cluster_1016183180_1016185346_1016193503_1016194749       ,         1,            0, True      , Fifth_Agent , queue=1788.0 >= 200, "First_Agent:1788.0,Second_Agent:13.0,Third_Agent:1788.0,Fourth_Agent:1788.0,Fifth_Agent:1788.0"  , "First_Agent:5,Second_Agent:9,Third_Agent:5,Fourth_Agent:5,Fifth_Agent:5"     , Fifth_Agent
 252, cluster_1016184252_1016191971                             ,         1,            0, True      , Second_Agent, queue=13.0 >= 200  , "First_Agent:1788.0,Second_Agent:13.0,Third_Agent:1788.0,Fourth_Agent:1788.0,Fifth_Agent:1788.0"  , "First_Agent:5,Second_Agent:9,Third_Agent:5,Fourth_Agent:5,Fifth_Agent:5"     , Second_Agent
 252, cluster_1016184655_1016193545_1016201012_9372174241       ,         1,            0, True      , Second_Agent, queue=13.0 >= 200  , "First_Agent:1788.0,Second_Agent:13.0,Third_Agent:1788.0,Fourth_Agent:1788.0,Fifth_Agent:1788.0"  , "First_Agent:5,Second_Agent:9,Third_Agent:5,Fourth_Agent:5,Fifth_Agent:5"     , Second_Agent
 252, cluster_1016184997_1016188102_1016195714_5921483463       ,         1,            0, True      , Fourth_Agent, queue=1788.0 >= 200, "First_Agent:1788.0,Second_Agent:13.0,Third_Agent:1788.0,Fourth_Agent:1788.0,Fifth_Agent:1788.0"  , "First_Agent:5,Second_Agent:9,Third_Agent:5,Fourth_Agent:5,Fifth_Agent:5"     , Fourth_Agent
 252, cluster_1016185040_1016195865_9372174234_9372174235       ,         1,            0, True      , First_Agent , queue=1788.0 >= 200, "First_Agent:1788.0,Second_Agent:13.0,Third_Agent:1788.0,Fourth_Agent:1788.0,Fifth_Agent:1788.0"  , "First_Agent:5,Second_Agent:9,Third_Agent:5,Fourth_Agent:5,Fifth_Agent:5"     , First_Agent
 252, cluster_1016185522_1016193644_5237321232_5921362889_#1more,         1,            0, True      , Third_Agent , queue=1788.0 >= 200, "First_Agent:1788.0,Second_Agent:13.0,Third_Agent:1788.0,Fourth_Agent:1788.0,Fifth_Agent:1788.0"  , "First_Agent:5,Second_Agent:9,Third_Agent:5,Fourth_Agent:5,Fifth_Agent:5"     , Third_Agent
 252, cluster_1016189230_1016195084_5921362584_9371895544       ,         1,            0, True      , Third_Agent , queue=1788.0 >= 200, "First_Agent:1788.0,Second_Agent:13.0,Third_Agent:1788.0,Fourth_Agent:1788.0,Fifth_Agent:1788.0"  , "First_Agent:5,Second_Agent:9,Third_Agent:5,Fourth_Agent:5,Fifth_Agent:5"     , Third_Agent
 252, cluster_1016191445_1016199645                             ,         1,            0, True      , First_Agent , queue=1788.0 >= 200, "First_Agent:1788.0,Second_Agent:13.0,Third_Agent:1788.0,Fourth_Agent:1788.0,Fifth_Agent:1788.0"  , "First_Agent:5,Second_Agent:9,Third_Agent:5,Fourth_Agent:5,Fifth_Agent:5"     , First_Agent
 252, cluster_1016191702_1016195035                             ,         1,            0, True      , Fourth_Agent, queue=1788.0 >= 200, "First_Agent:1788.0,Second_Agent:13.0,Third_Agent:1788.0,Fourth_Agent:1788.0,Fifth_Agent:1788.0"  , "First_Agent:5,Second_Agent:9,Third_Agent:5,Fourth_Agent:5,Fifth_Agent:5"     , Fourth_Agent
 252, cluster_1016191801_1016199119                             ,         0,            0, True      , Fourth_Agent, queue=1788.0 >= 200, "First_Agent:1788.0,Second_Agent:13.0,Third_Agent:1788.0,Fourth_Agent:1788.0,Fifth_Agent:1788.0"  , "First_Agent:5,Second_Agent:9,Third_Agent:5,Fourth_Agent:5,Fifth_Agent:5"     , Fourth_Agent
 252, cluster_1016192514_4084049672_5921362888                  ,         1,            0, True      , Third_Agent , queue=1788.0 >= 200, "First_Agent:1788.0,Second_Agent:13.0,Third_Agent:1788.0,Fourth_Agent:1788.0,Fifth_Agent:1788.0"  , "First_Agent:5,Second_Agent:9,Third_Agent:5,Fourth_Agent:5,Fifth_Agent:5"     , Third_Agent
 253, 1016184376                                                ,         1,            0, True      , Second_Agent, queue=41.0 >= 200  , "First_Agent:161.0,Second_Agent:41.0,Third_Agent:161.0,Fourth_Agent:161.0,Fifth_Agent:161.0"      , "First_Agent:4,Second_Agent:8,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Second_Agent
 253, 5237321225                                                ,         2,            0, True      , First_Agent , queue=161.0 >= 200 , "First_Agent:161.0,Second_Agent:41.0,Third_Agent:161.0,Fourth_Agent:161.0,Fifth_Agent:161.0"      , "First_Agent:4,Second_Agent:8,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , First_Agent
 253, GS_cluster_1016191643_1016191860_1016192269_1016198634    ,         1,            0, True      , Fifth_Agent , queue=161.0 >= 200 , "First_Agent:161.0,Second_Agent:41.0,Third_Agent:161.0,Fourth_Agent:161.0,Fifth_Agent:161.0"      , "First_Agent:4,Second_Agent:8,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Fifth_Agent
 253, cluster_1016183180_1016185346_1016193503_1016194749       ,         1,            0, True      , Fifth_Agent , queue=161.0 >= 200 , "First_Agent:161.0,Second_Agent:41.0,Third_Agent:161.0,Fourth_Agent:161.0,Fifth_Agent:161.0"      , "First_Agent:4,Second_Agent:8,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Fifth_Agent
 253, cluster_1016184252_1016191971                             ,         1,            0, True      , Second_Agent, queue=41.0 >= 200  , "First_Agent:161.0,Second_Agent:41.0,Third_Agent:161.0,Fourth_Agent:161.0,Fifth_Agent:161.0"      , "First_Agent:4,Second_Agent:8,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Second_Agent
 253, cluster_1016184655_1016193545_1016201012_9372174241       ,         1,            0, True      , Second_Agent, queue=41.0 >= 200  , "First_Agent:161.0,Second_Agent:41.0,Third_Agent:161.0,Fourth_Agent:161.0,Fifth_Agent:161.0"      , "First_Agent:4,Second_Agent:8,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Second_Agent
 253, cluster_1016184997_1016188102_1016195714_5921483463       ,         1,            0, True      , Fourth_Agent, queue=161.0 >= 200 , "First_Agent:161.0,Second_Agent:41.0,Third_Agent:161.0,Fourth_Agent:161.0,Fifth_Agent:161.0"      , "First_Agent:4,Second_Agent:8,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Fourth_Agent
 253, cluster_1016185040_1016195865_9372174234_9372174235       ,         1,            0, True      , First_Agent , queue=161.0 >= 200 , "First_Agent:161.0,Second_Agent:41.0,Third_Agent:161.0,Fourth_Agent:161.0,Fifth_Agent:161.0"      , "First_Agent:4,Second_Agent:8,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , First_Agent
 253, cluster_1016185522_1016193644_5237321232_5921362889_#1more,         1,            0, True      , Third_Agent , queue=161.0 >= 200 , "First_Agent:161.0,Second_Agent:41.0,Third_Agent:161.0,Fourth_Agent:161.0,Fifth_Agent:161.0"      , "First_Agent:4,Second_Agent:8,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Third_Agent
 253, cluster_1016189230_1016195084_5921362584_9371895544       ,         1,            0, True      , Third_Agent , queue=161.0 >= 200 , "First_Agent:161.0,Second_Agent:41.0,Third_Agent:161.0,Fourth_Agent:161.0,Fifth_Agent:161.0"      , "First_Agent:4,Second_Agent:8,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Third_Agent
 253, cluster_1016191445_1016199645                             ,         1,            0, True      , First_Agent , queue=161.0 >= 200 , "First_Agent:161.0,Second_Agent:41.0,Third_Agent:161.0,Fourth_Agent:161.0,Fifth_Agent:161.0"      , "First_Agent:4,Second_Agent:8,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , First_Agent
 253, cluster_1016191702_1016195035                             ,         1,            0, True      , Fourth_Agent, queue=161.0 >= 200 , "First_Agent:161.0,Second_Agent:41.0,Third_Agent:161.0,Fourth_Agent:161.0,Fifth_Agent:161.0"      , "First_Agent:4,Second_Agent:8,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Fourth_Agent
 253, cluster_1016191801_1016199119                             ,         1,            0, True      , Fourth_Agent, queue=161.0 >= 200 , "First_Agent:161.0,Second_Agent:41.0,Third_Agent:161.0,Fourth_Agent:161.0,Fifth_Agent:161.0"      , "First_Agent:4,Second_Agent:8,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Fourth_Agent
 253, cluster_1016192514_4084049672_5921362888                  ,         1,            0, True      , Third_Agent , queue=161.0 >= 200 , "First_Agent:161.0,Second_Agent:41.0,Third_Agent:161.0,Fourth_Agent:161.0,Fifth_Agent:161.0"      , "First_Agent:4,Second_Agent:8,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Third_Agent
 254, 1016184376                                                ,         1,            0, True      , Second_Agent, queue=77.0 >= 200  , "First_Agent:270.0,Second_Agent:77.0,Third_Agent:270.0,Fourth_Agent:270.0,Fifth_Agent:270.0"      , "First_Agent:4,Second_Agent:7,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Second_Agent
 254, 5237321225                                                ,         2,            0, True      , First_Agent , queue=270.0 >= 200 , "First_Agent:270.0,Second_Agent:77.0,Third_Agent:270.0,Fourth_Agent:270.0,Fifth_Agent:270.0"      , "First_Agent:4,Second_Agent:7,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , First_Agent
 254, GS_cluster_1016191643_1016191860_1016192269_1016198634    ,         0,            0, True      , Fifth_Agent , queue=270.0 >= 200 , "First_Agent:270.0,Second_Agent:77.0,Third_Agent:270.0,Fourth_Agent:270.0,Fifth_Agent:270.0"      , "First_Agent:4,Second_Agent:7,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Fifth_Agent
 254, cluster_1016183180_1016185346_1016193503_1016194749       ,         1,            0, True      , Fifth_Agent , queue=270.0 >= 200 , "First_Agent:270.0,Second_Agent:77.0,Third_Agent:270.0,Fourth_Agent:270.0,Fifth_Agent:270.0"      , "First_Agent:4,Second_Agent:7,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Fifth_Agent
 254, cluster_1016184252_1016191971                             ,         1,            0, True      , Second_Agent, queue=77.0 >= 200  , "First_Agent:270.0,Second_Agent:77.0,Third_Agent:270.0,Fourth_Agent:270.0,Fifth_Agent:270.0"      , "First_Agent:4,Second_Agent:7,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Second_Agent
 254, cluster_1016184655_1016193545_1016201012_9372174241       ,         1,            0, True      , Second_Agent, queue=77.0 >= 200  , "First_Agent:270.0,Second_Agent:77.0,Third_Agent:270.0,Fourth_Agent:270.0,Fifth_Agent:270.0"      , "First_Agent:4,Second_Agent:7,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Second_Agent
 254, cluster_1016184997_1016188102_1016195714_5921483463       ,         1,            0, True      , Fourth_Agent, queue=270.0 >= 200 , "First_Agent:270.0,Second_Agent:77.0,Third_Agent:270.0,Fourth_Agent:270.0,Fifth_Agent:270.0"      , "First_Agent:4,Second_Agent:7,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Fourth_Agent
 254, cluster_1016185040_1016195865_9372174234_9372174235       ,         1,            0, True      , First_Agent , queue=270.0 >= 200 , "First_Agent:270.0,Second_Agent:77.0,Third_Agent:270.0,Fourth_Agent:270.0,Fifth_Agent:270.0"      , "First_Agent:4,Second_Agent:7,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , First_Agent
 254, cluster_1016185522_1016193644_5237321232_5921362889_#1more,         1,            0, True      , Third_Agent , queue=270.0 >= 200 , "First_Agent:270.0,Second_Agent:77.0,Third_Agent:270.0,Fourth_Agent:270.0,Fifth_Agent:270.0"      , "First_Agent:4,Second_Agent:7,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Third_Agent
 254, cluster_1016189230_1016195084_5921362584_9371895544       ,         1,            0, True      , Third_Agent , queue=270.0 >= 200 , "First_Agent:270.0,Second_Agent:77.0,Third_Agent:270.0,Fourth_Agent:270.0,Fifth_Agent:270.0"      , "First_Agent:4,Second_Agent:7,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Third_Agent
 254, cluster_1016191445_1016199645                             ,         1,            0, True      , First_Agent , queue=270.0 >= 200 , "First_Agent:270.0,Second_Agent:77.0,Third_Agent:270.0,Fourth_Agent:270.0,Fifth_Agent:270.0"      , "First_Agent:4,Second_Agent:7,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , First_Agent
 254, cluster_1016191702_1016195035                             ,         1,            0, True      , Fourth_Agent, queue=270.0 >= 200 , "First_Agent:270.0,Second_Agent:77.0,Third_Agent:270.0,Fourth_Agent:270.0,Fifth_Agent:270.0"      , "First_Agent:4,Second_Agent:7,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Fourth_Agent
 254, cluster_1016191801_1016199119                             ,         1,            0, True      , Fourth_Agent, queue=270.0 >= 200 , "First_Agent:270.0,Second_Agent:77.0,Third_Agent:270.0,Fourth_Agent:270.0,Fifth_Agent:270.0"      , "First_Agent:4,Second_Agent:7,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Fourth_Agent
 254, cluster_1016192514_4084049672_5921362888                  ,         1,            0, True      , Third_Agent , queue=270.0 >= 200 , "First_Agent:270.0,Second_Agent:77.0,Third_Agent:270.0,Fourth_Agent:270.0,Fifth_Agent:270.0"      , "First_Agent:4,Second_Agent:7,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Third_Agent
 255, 1016184376                                                ,         1,            0, True      , Second_Agent, queue=117.0 >= 200 , "First_Agent:294.0,Second_Agent:117.0,Third_Agent:294.0,Fourth_Agent:294.0,Fifth_Agent:294.0"     , "First_Agent:4,Second_Agent:6,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Second_Agent
 255, 5237321225                                                ,         2,            0, True      , First_Agent , queue=294.0 >= 200 , "First_Agent:294.0,Second_Agent:117.0,Third_Agent:294.0,Fourth_Agent:294.0,Fifth_Agent:294.0"     , "First_Agent:4,Second_Agent:6,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , First_Agent
 255, GS_cluster_1016191643_1016191860_1016192269_1016198634    ,         1,            0, True      , Fifth_Agent , queue=294.0 >= 200 , "First_Agent:294.0,Second_Agent:117.0,Third_Agent:294.0,Fourth_Agent:294.0,Fifth_Agent:294.0"     , "First_Agent:4,Second_Agent:6,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Fifth_Agent
 255, cluster_1016183180_1016185346_1016193503_1016194749       ,         1,            0, True      , Fifth_Agent , queue=294.0 >= 200 , "First_Agent:294.0,Second_Agent:117.0,Third_Agent:294.0,Fourth_Agent:294.0,Fifth_Agent:294.0"     , "First_Agent:4,Second_Agent:6,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Fifth_Agent
 255, cluster_1016184252_1016191971                             ,         1,            0, True      , Second_Agent, queue=117.0 >= 200 , "First_Agent:294.0,Second_Agent:117.0,Third_Agent:294.0,Fourth_Agent:294.0,Fifth_Agent:294.0"     , "First_Agent:4,Second_Agent:6,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Second_Agent
 255, cluster_1016184655_1016193545_1016201012_9372174241       ,         1,            0, True      , Second_Agent, queue=117.0 >= 200 , "First_Agent:294.0,Second_Agent:117.0,Third_Agent:294.0,Fourth_Agent:294.0,Fifth_Agent:294.0"     , "First_Agent:4,Second_Agent:6,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Second_Agent
 255, cluster_1016184997_1016188102_1016195714_5921483463       ,         1,            0, True      , Fourth_Agent, queue=294.0 >= 200 , "First_Agent:294.0,Second_Agent:117.0,Third_Agent:294.0,Fourth_Agent:294.0,Fifth_Agent:294.0"     , "First_Agent:4,Second_Agent:6,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , Fourth_Agent
 255, cluster_1016185040_1016195865_9372174234_9372174235       ,         1,            0, True      , First_Agent , queue=294.0 >= 200 , "First_Agent:294.0,Second_Agent:117.0,Third_Agent:294.0,Fourth_Agent:294.0,Fifth_Agent:294.0"     , "First_Agent:4,Second_Agent:6,Third_Agent:4,Fourth_Agent:4,Fifth_Agent:4"     , First_Agent
